Unnamed: 0,tweet_id,text,favorite_count,retweet_count,created_at,tweetos,text_lem,sentiment_compound_polarity,sentiment_neutral,sentiment_negative,sentiment_pos,sentiment_type
1753,1.28709E+18,RT Delhi BJP president Adesh Gupta requests commissioner of police to exempt frontline COVID-19 workers from traffic challans is…,0,18,Sat Jul 25 18:26:08 +0000 2020,other,Delhi BJP president Adesh Gupta requests commissioner of police to exempt frontline COVID    workers from traffic challans is,0.1027,0.928,0,0.072,POSITIVE
1754,1.28709E+18,Madhya Pradesh Chief Minister Shivraj Singh Chouhan tests positive for COVID-19 #Myinddispatch,0,0,Sat Jul 25 18:25:47 +0000 2020,other,Madhya Pradesh Chief Minister Shivraj Singh Chouhan tests positive for COVID     Myinddispatch,0.5574,0.753,0,0.247,POSITIVE
1763,1.28709E+18,sir I would like to bring ur attention in to a couple of Quarantine center specially Mi…,7,0,Sat Jul 25 18:23:57 +0000 2020,@himantabiswa,sir I would like to bring ur attention in to a couple of Quarantine center specially Mi,0.3612,0.848,0,0.152,POSITIVE
1764,1.28709E+18,"#COVID19 outbreak: UK to quarantine travellers from #Spain, says report",4,0,Sat Jul 25 18:23:50 +0000 2020,other,COVID   outbreak  UK to quarantine travellers from  Spain  says report,0,1,0,0,NEUTRAL
1765,1.28709E+18,RT Connect with potential COVID-19 recovered plasma donors using 10+ sources listed #DonatePlasm…,0,14,Sat Jul 25 18:23:26 +0000 2020,other,Connect with potential COVID    recovered plasma donors using     sources listed  DonatePlasm,0,1,0,0,NEUTRAL
1767,1.28709E+18,#mask #MasksIn5Words #Covid_19 #Covid_19 #CoronaUpdate #CoronavirusPandemic #penalty #COVID__19 #vaccine…,0,0,Sat Jul 25 18:22:46 +0000 2020,other,mask  MasksIn Words  Covid     Covid     CoronaUpdate  CoronavirusPandemic  penalty  COVID      vaccine,-0.4588,0.75,0.25,0,NEGATIVE
1772,1.28709E+18,RT The floods are adding to the misery of the people when they were already reeling from effects of COVID-19 pandemic induc…,0,14,Sat Jul 25 18:20:50 +0000 2020,other,The floods are adding to the misery of the people when they were already reeling from effects of COVID    pandemic induc,-0.5719,0.85,0.15,0,NEGATIVE
1774,1.28709E+18,"RT A study revealed that even though people working from home during the #pandemic are likely to be getting more sleep time, the…",0,3,Sat Jul 25 18:20:06 +0000 2020,other,A study revealed that even though people working from home during the  pandemic are likely to be getting more sleep time  the,0,1,0,0,NEUTRAL
1784,1.28709E+18,Watch my interview - thank you for giving such a positive coverage for 🇮🇱🇮🇳 joint effort to…,384,41,Sat Jul 25 18:18:59 +0000 2020,other,Watch my interview   thank you for giving such a positive coverage for      joint effort to,0.8176,0.564,0,0.436,POSITIVE
1787,1.28709E+18,"RT Hats off and everyone else at #Bhilwara for showing how it's done - through persuasion, not coercion, takin…",0,402,Sat Jul 25 18:18:22 +0000 2020,other,Hats off and everyone else at  Bhilwara for showing how it s done   through persuasion  not coercion  takin,0,1,0,0,NEUTRAL
1790,1.28709E+18,Pilgrims preparing for the Journey of a lifetime #Hajj1441 This year's Hajj will be very much different due to the…,1,0,Sat Jul 25 18:17:17 +0000 2020,other,Pilgrims preparing for the Journey of a lifetime  Hajj     This year s Hajj will be very much different due to the,0,1,0,0,NEUTRAL
1795,1.28709E+18,RT One more date for a #Covid_19 vaccine. Stop fooling people.,0,2,Sat Jul 25 18:16:05 +0000 2020,other,One more date for a  Covid    vaccine  Stop fooling people,-0.5994,0.62,0.38,0,NEGATIVE
1808,1.28709E+18,Finally a sign of relief. Aims started its trial of coronavirus vaccine. #covid19 #covid_19 #covid #covi̇d19…,0,0,Sat Jul 25 18:13:45 +0000 2020,other,Finally a sign of relief  Aims started its trial of coronavirus vaccine   covid    covid     covid  covi d,0.4767,0.819,0,0.181,POSITIVE
1814,1.28709E+18,"RT 85 new Covid-19 cases in Noida, 101 in Ghaziabad",0,1,Sat Jul 25 18:12:34 +0000 2020,other,new Covid    cases in Noida      in Ghaziabad,0,1,0,0,NEUTRAL
1818,1.28709E+18,"Post 1991 LPG has impacted every countries in all spheres like political, economical &amp; social. Similarly post covid…",0,0,Sat Jul 25 18:10:24 +0000 2020,other,Post      LPG has impacted every countries in all spheres like political  economical  amp  social  Similarly post covid,0.3612,0.865,0,0.135,POSITIVE
1820,1.28709E+18,Sounds great &amp; still we should take all the neccessary precautions to keep ourselves away from COVID-19.,0,0,Sat Jul 25 18:10:08 +0000 2020,@ArvindKejriwal,Sounds great  amp  still we should take all the neccessary precautions to keep ourselves away from COVID,0.6249,0.796,0,0.204,POSITIVE
1822,1.28709E+18,"sir I would like to bring ur attention in to a couple of Quarantine center specially Mirza &amp; Sonapur,…",1,0,Sat Jul 25 18:08:56 +0000 2020,@himantabiswa,sir I would like to bring ur attention in to a couple of Quarantine center specially Mirza  amp  Sonapur,0.3612,0.865,0,0.135,POSITIVE
1827,1.28709E+18,"RT Shameless and insensitive BJP Govt responds to Covid-19 Crisis with a hike on Sanitisers, now on essential commodity.…",0,9,Sat Jul 25 18:07:25 +0000 2020,other,Shameless and insensitive BJP Govt responds to Covid    Crisis with a hike on Sanitisers  now on essential commodity,-0.8126,0.641,0.359,0,NEGATIVE
1832,1.28709E+18,"Sir, Ye bahut hi ajib sa hai magar ye jaruri bhi hai ki mai ye aapse share karu.. Indino jo halat hai lo…",0,0,Sat Jul 25 18:05:14 +0000 2020,@SonuSood,Sir  Ye bahut hi ajib sa hai magar ye jaruri bhi hai ki mai ye aapse share karu   Indino jo halat hai lo,0.296,0.909,0,0.091,POSITIVE
1838,1.28709E+18,"From Elderly Citizens to Homeless. Age 31, to Now A 14 year old dead. #Goa looks grim when it comes to #COVID__19…",6,1,Sat Jul 25 18:03:56 +0000 2020,other,From Elderly Citizens to Homeless  Age     to Now A    year old dead   Goa looks grim when it comes to  COVID,-0.8402,0.68,0.32,0,NEGATIVE
1840,1.28709E+18,NEW: Emirates becomes the world's first airline to cover passengers' medical and quarantine costs if they catch Covid-19.,2,0,Sat Jul 25 18:03:49 +0000 2020,other,NEW  Emirates becomes the world s first airline to cover passengers  medical and quarantine costs if they catch Covid,0,1,0,0,NEUTRAL
1841,1.28709E+18,"Amid rising covid-19 cases, state sees dip in fatality rate",1,0,Sat Jul 25 18:03:24 +0000 2020,other,Amid rising covid    cases  state sees dip in fatality rate,-0.6705,0.667,0.333,0,NEGATIVE
1843,1.28709E+18,"RT Under the directions of GB Nagar DM Suhas LY and under supervision of SDM Dadri, rapid test camps were conducted on Sa…",0,1,Sat Jul 25 18:03:09 +0000 2020,other,Under the directions of GB Nagar DM Suhas LY and under supervision of SDM Dadri  rapid test camps were conducted on Sa,0.6523,0.835,0,0.165,POSITIVE
1848,1.28709E+18,Thank you ji for donating PPE kits &amp; other items which's been further donated to Doctors working in Co…,7,3,Sat Jul 25 18:00:51 +0000 2020,other,Thank you ji for donating PPE kits  amp  other items which s been further donated to Doctors working in Co,0.3612,0.878,0,0.122,POSITIVE
1852,1.28709E+18,"RT Coronavirus outbreak: #Kerala fixes rates for #COVID19 treatment, lays down norms",0,3,Sat Jul 25 17:59:55 +0000 2020,other,Coronavirus outbreak   Kerala fixes rates for  COVID   treatment  lays down norms,0,1,0,0,NEUTRAL
1853,1.28709E+18,This brother &amp; sister combine has given the required comic relief during this otherwise…,0,0,Sat Jul 25 17:59:36 +0000 2020,@EconomicTimes,This brother  amp  sister combine has given the required comic relief during this otherwise,0.4767,0.807,0,0.193,POSITIVE
1857,1.28708E+18,"RT #COVID19: #Delhi has improved its position in number of active Coronavirus cases, says CM #ArvindKejriwal",0,3,Sat Jul 25 17:58:36 +0000 2020,other,COVID     Delhi has improved its position in number of active Coronavirus cases  says CM  ArvindKejriwal,0.7269,0.647,0,0.353,POSITIVE
1859,1.28708E+18,RT My wife on written advise of her doctors was asked to test for COVID-19.Fortunately she tested negative.Despite growing u…,0,4083,Sat Jul 25 17:58:17 +0000 2020,other,My wife on written advise of her doctors was asked to test for COVID    Fortunately she tested negative Despite growing u,-0.6391,0.785,0.215,0,NEGATIVE
1861,1.28708E+18,"However, in the present scenario arising out of COVID-19, you will appreciate that it is not advisable…",0,0,Sat Jul 25 17:58:06 +0000 2020,@MongaAvneet,However  in the present scenario arising out of COVID     you will appreciate that it is not advisable,0.4019,0.856,0,0.144,POSITIVE
1862,1.28708E+18,"RT #Dogs have a sense of smell around 1,000 times more sensitive than humans, and could be deployed to detect infections a…",0,6,Sat Jul 25 17:58:03 +0000 2020,other,Dogs have a sense of smell around       times more sensitive than humans  and could be deployed to detect infections a,0,1,0,0,NEUTRAL
1864,1.28708E+18,"Aurangabad में फिर मिले Corona के 52 New Positive Cases, संक्रमितों का आंकड़ा 596 पर पहुंचा",3,0,Sat Jul 25 17:57:40 +0000 2020,other,Aurangabad              Corona       New Positive Cases,0.5574,0.526,0,0.474,POSITIVE
1873,1.28708E+18,Why can't UN WHO do something to China the culprit COVID-19 may push 132 million people into hunger: UN…,1,0,Sat Jul 25 17:55:27 +0000 2020,other,Why can t UN WHO do something to China the culprit COVID    may push     million people into hunger  UN,-0.25,0.895,0.105,0,NEGATIVE
1874,1.28708E+18,Here in India relatives run away from the patient COVID-19 survivor ‘Miracle Larry’ leaves NYC hospital after 128 d…,1,0,Sat Jul 25 17:55:27 +0000 2020,other,Here in India relatives run away from the patient COVID    survivor  Miracle Larry  leaves NYC hospital after     d,0.743,0.704,0,0.296,POSITIVE
1878,1.28708E+18,RT Mumbai-based firm #VishatDiagnostics said it has received approval from the Indian Council of Medical Research (#ICMR)…,0,3,Sat Jul 25 17:55:14 +0000 2020,other,Mumbai based firm  VishatDiagnostics said it has received approval from the Indian Council of Medical Research   ICMR,0.4767,0.846,0,0.154,POSITIVE
1879,1.28708E+18,RT ETHealthworld | Vishat Diagnostics receives ICMR nod for COVID-19 antigen kit #AgRespiStrip #OralAndNasalSwabs #VishatDi…,0,1,Sat Jul 25 17:55:09 +0000 2020,other,ETHealthworld   Vishat Diagnostics receives ICMR nod for COVID    antigen kit  AgRespiStrip  OralAndNasalSwabs  VishatDi,0,1,0,0,NEUTRAL
1880,1.28708E+18,"RT Pune based #Gennova Bio pharmaceuticals develops 1st of its kind, messenger-#RNA based #Covid_19 potential Vaccine candi…",0,24,Sat Jul 25 17:54:49 +0000 2020,other,Pune based  Gennova Bio pharmaceuticals develops  st of its kind  messenger  RNA based  Covid    potential Vaccine candi,0.5267,0.833,0,0.167,POSITIVE
1883,1.28708E+18,RT Rajasthan Government today started a Plasma Bank at Sawai Man Singh Hospital in Jaipur for treatment of COVID-19 patients…,0,6,Sat Jul 25 17:54:08 +0000 2020,other,Rajasthan Government today started a Plasma Bank at Sawai Man Singh Hospital in Jaipur for treatment of COVID    patients,0,1,0,0,NEUTRAL
1889,1.28708E+18,"Study identifies six different ""types"" of COVID-19 - CBS News",1,0,Sat Jul 25 17:53:06 +0000 2020,other,Study identifies six different  types  of COVID      CBS News,0,1,0,0,NEUTRAL
1890,1.28708E+18,India fights Corona..! There are some who stay away from the family and need extra care. #Covid_19 #Coronavirus…,0,0,Sat Jul 25 17:52:47 +0000 2020,other,India fights Corona    There are some who stay away from the family and need extra care   Covid     Coronavirus,0.128,0.731,0.123,0.146,POSITIVE
1891,1.28708E+18,Jaldi Mar Jaa Main God se Yhii Dua Krta Tumhre Jaise Log Ki Main Dua Nahi krta Tum Mar Jaayoga kuch Paap To Km Hoga…,1,0,Sat Jul 25 17:52:38 +0000 2020,other,Jaldi Mar Jaa Main God se Yhii Dua Krta Tumhre Jaise Log Ki Main Dua Nahi krta Tum Mar Jaayoga kuch Paap To Km Hoga,0.2732,0.92,0,0.08,POSITIVE
1899,1.28708E+18,Could the COVID-19 pandemic lead to the end of the human race?,0,0,Sat Jul 25 17:50:47 +0000 2020,other,Could the COVID    pandemic lead to the end of the human race,0,1,0,0,NEUTRAL
1900,1.28708E+18,"'It's eerie': Rising COVID-19 cases, mandatory masks leave Melbourne a ghost city",0,0,Sat Jul 25 17:50:41 +0000 2020,other,It s eerie   Rising COVID    cases  mandatory masks leave Melbourne a ghost city,-0.5719,0.49,0.42,0.091,NEGATIVE
1905,1.28708E+18,RT You can watch my interview on #Instagram “How to fight with #Covid_19 . Hope my experience as a covid warrior to surviv…,0,16,Sat Jul 25 17:49:16 +0000 2020,other,You can watch my interview on  Instagram  How to fight with  Covid      Hope my experience as a covid warrior to surviv,0.0772,0.776,0.106,0.118,POSITIVE
1906,1.28708E+18,convenience fee and promo codes are non refundable if airline process the full refund. Please not…,0,0,Sat Jul 25 17:48:34 +0000 2020,@GulabYa93833042,convenience fee and promo codes are non refundable if airline process the full refund  Please not,0.3182,0.867,0,0.133,POSITIVE
1922,1.28708E+18,"RT As the #Covid-19 surges in India, the areas that have remained relatively untouched are the most vulnerable to a sweeping s…",0,20,Sat Jul 25 17:44:58 +0000 2020,other,As the  Covid    surges in India  the areas that have remained relatively untouched are the most vulnerable to a sweeping s,-0.2944,0.897,0.103,0,NEGATIVE
1927,1.28708E+18,"wn you do for delhi, Need to do something on private schools fee as middle…",0,0,Sat Jul 25 17:43:24 +0000 2020,@narendramodi,wn you do for delhi  Need to do something on private schools fee as middle,0,1,0,0,NEUTRAL
1928,1.28708E+18,"""When faced with unplanned outcomes, Modi govt falls silent (as on the Covid-19 numbers, which are getting rapidly…",0,0,Sat Jul 25 17:43:21 +0000 2020,other,When faced with unplanned outcomes  Modi govt falls silent  as on the Covid    numbers  which are getting rapidly,0,1,0,0,NEUTRAL
1938,1.28708E+18,496 found positive for Covid-19 in RT-PCR after testing negative through rapid antigen,1,0,Sat Jul 25 17:41:55 +0000 2020,other,found positive for Covid    in PCR after testing negative through rapid antigen,-0.0258,0.601,0.202,0.197,NEGATIVE
1943,1.28708E+18,RT The who opposed trial of strength in MP assembly citing #Covid_19 pandemic is now on dharna at #RajBhavan fo…,0,3,Sat Jul 25 17:41:31 +0000 2020,other,The who opposed trial of strength in MP assembly citing  Covid    pandemic is now on dharna at  RajBhavan fo,0.4939,0.856,0,0.144,POSITIVE
1945,1.28708E+18,"""most popular videos are the ones that tend to have easily understandable information but a…",0,0,Sat Jul 25 17:41:23 +0000 2020,other,most popular videos are the ones that tend to have easily understandable information but a,0.4111,0.762,0,0.238,POSITIVE
1946,1.28708E+18,RT I will continue to report relentlessly on these #CoronaWarriors ...soon hitting the field n getting you there untold stories…,0,2,Sat Jul 25 17:41:11 +0000 2020,other,I will continue to report relentlessly on these  CoronaWarriors    soon hitting the field n getting you there untold stories,0,1,0,0,NEUTRAL
1967,1.28708E+18,City to have muted Independence Day celebration due to Covid 19,0,0,Sat Jul 25 17:36:56 +0000 2020,other,City to have muted Independence Day celebration due to Covid,0,1,0,0,NEUTRAL
1968,1.28708E+18,Ludhiana health officials struggle to trace source of infection in 210 Covid-19 patients,0,0,Sat Jul 25 17:36:55 +0000 2020,other,Ludhiana health officials struggle to trace source of infection in     Covid    patients,-0.3182,0.827,0.173,0,NEGATIVE
1976,1.28708E+18,"Sir, i was submitted one application through Hon. MLA. Somnath Bharthi ji for compensation for Mr…",0,0,Sat Jul 25 17:35:20 +0000 2020,@ArvindKejriwal,Sir  i was submitted one application through Hon  MLA  Somnath Bharthi ji for compensation for Mr,0,1,0,0,NEUTRAL
1987,1.28708E+18,RT India tests for Covid-19 record 4.2 lakh samples in a day,0,2,Sat Jul 25 17:33:14 +0000 2020,other,India tests for Covid    record     lakh samples in a day,0,1,0,0,NEUTRAL
1989,1.28708E+18,People wearing Face shields without mask think that Air has the same properties as of Light. It travels straight.…,0,0,Sat Jul 25 17:32:59 +0000 2020,other,People wearing Face shields without mask think that Air has the same properties as of Light  It travels straight,0.2263,0.905,0,0.095,POSITIVE
